도,시군,품목,작기,농가명,날짜,평균 : 온도_외부,최대 : 일일누적일사량,최대 : 강우감지,평균 : 온도_내부,평균 : 상대습도_내부,평균 : 잔존CO2,평균 : 토양온도,합계 : 결측치-일사량추정
경기,광주,완숙토마토,1,8,2021-04-16,9.15,580,0,14.47,94.91,680.92,16.28,
경기,광주,완숙토마토,1,8,2021-04-17,6.26,,0,15.48,91.95,667.13,16.29,
경기,광주,완숙토마토,1,8,2021-04-18,8.35,,0,16.68,79.92,665.92,17.02,
경기,광주,완숙토마토,1,8,2021-04-19,10.57,,0,17.25,75.47,686.0,17.68,
경기,광주,완숙토마토,1,8,2021-04-20,12.98,,0,19.26,73.75,678.67,18.9,
경기,광주,완숙토마토,1,8,2021-04-21,16.64,,0,21.48,67.58,680.42,20.04,
경기,광주,완숙토마토,1,8,2021-04-22,20.06,,0,20.78,66.17,602.79,20.43,
경기,광주,완숙토마토,1,8,2021-04-23,17.88,691,0,17.3,65.99,594.71,18.88,
경기,광주,완숙토마토,1,8,2021-04-24,16.7,,0,17.81,70.12,598.88,18.42,
경기,광주,완숙토마토,1,8,2021-04-25,14.91,,0,17.82,72.4,624.67,18.41,
경기,광주,완숙토마토,1,8,2021-04-26,13.75,,0,17.16,74.11,631.96,18.07,
경기,광주,완숙토마토,1,8,2021-04-27,13.65,905,0,16.32,90.6,670.63,17.5,
경기,광주,완숙토마토,1,8,2021-04-28,14.25,,0,17.13,80.23,628.13,17.94,
경기,광주,완숙토마토,1,8,2021-04-29,12.57,,0,15.74,84.35,602.58,16.75,
경기,광주,완숙토마토,1,8,2021-04-30,10.48,613,0,14.43,95.88,611.63,16.44,
경기,광주,완숙토마토,1,8,2021-05-01,9.4,534,0,12.88,96.22,651.21,15.26,
경기,광주,완숙토마토,1,8,2021-05-02,11.28,,0,15.37,78.01,608.38,16.01,
경기,광주,완숙토마토,1,8,2021-05-03,12.18,,0,16.61,73.68,591.92,16.98,
경기,광주,완숙토마토,1,8,2021-05-04,11.29,442,0,13.25,97.56,597.88,15.77,
경기,광주,완숙토마토,1,8,2021-05-05,13.48,,0,16.1,70.71,576.04,17.05,
경기,광주,완숙토마토,1,8,2021-05-06,12.52,,0,15.78,69.58,618.67,16.51,
경기,광주,완숙토마토,1,8,2021-05-07,11.69,,0,14.6,83.84,591.92,16.28,
경기,광주,완숙토마토,1,8,2021-05-08,12.9,,0,16.83,78.58,608.13,17.01,
경기,광주,완숙토마토,1,8,2021-05-09,13.98,,0,18.07,69.52,570.0,18.08,
경기,광주,완숙토마토,1,8,2021-05-10,10.05,385,0,12.48,96.96,667.21,16.01,
경기,광주,완숙토마토,1,8,2021-05-11,15.82,,0,18.66,69.78,559.92,17.18,
경기,광주,완숙토마토,1,8,2021-05-12,18.03,,0,20.16,73.05,545.04,19.18,
경기,광주,완숙토마토,1,8,2021-05-13,19.43,,0,21.93,76.27,570.33,20.54,
경기,광주,완숙토마토,1,8,2021-05-14,21.01,,0,22.85,81.03,584.83,21.75,
경기,광주,완숙토마토,1,8,2021-05-15,20.22,764,0,21.36,94.93,606.17,21.56,
경기,광주,완숙토마토,1,8,2021-05-16,17.8,194,0,18.79,99.0,591.67,20.48,
경기,광주,완숙토마토,1,8,2021-05-17,14.11,492,0,16.39,98.71,560.42,18.33,
경기,광주,완숙토마토,1,8,2021-05-18,16.78,,0,19.83,84.62,550.33,19.4,
경기,광주,완숙토마토,1,8,2021-05-19,17.43,,0,19.83,73.2,562.13,20.02,
경기,광주,완숙토마토,1,8,2021-05-20,16.73,611,0,17.39,89.66,529.96,19.15,
경기,광주,완숙토마토,1,8,2021-05-21,14.75,694,0,17.19,96.75,520.13,18.44,
경기,광주,완숙토마토,1,8,2021-05-22,17.83,,0,20.6,78.81,527.13,19.85,
경기,광주,완숙토마토,1,8,2021-05-23,17.88,,0,19.35,82.11,540.96,19.95,
경기,광주,완숙토마토,1,8,2021-05-24,18.43,,0,20.07,69.65,527.88,20.73,
경기,광주,완숙토마토,1,8,2021-05-25,13.43,,0,14.76,82.12,527.17,18.23,
경기,광주,완숙토마토,1,8,2021-05-26,15.35,,0,16.96,76.97,525.46,17.75,
경기,광주,완숙토마토,1,8,2021-05-27,13.93,399,0,15.06,97.98,539.96,17.5,
경기,광주,완숙토마토,1,8,2021-05-28,13.79,735,0,15.62,95.22,508.0,16.59,
경기,광주,완숙토마토,1,8,2021-05-29,15.08,942,0,17.16,91.81,483.96,17.77,
경기,광주,완숙토마토,1,8,2021-05-30,16.9,,0,19.99,80.5,476.21,19.19,
경기,광주,완숙토마토,1,8,2021-05-31,18.24,,0,20.27,92.58,499.88,21.2,
경기,광주,완숙토마토,1,8,2021-06-01,19.79,,0,20.91,88.18,514.25,21.45,
경기,광주,완숙토마토,1,8,2021-06-02,21.28,,0,23.05,80.86,519.67,22.02,
경기,광주,완숙토마토,1,8,2021-06-03,18.03,487,0,19.46,97.48,549.25,21.63,
경기,광주,완숙토마토,1,8,2021-06-04,17.58,,0,20.19,77.15,488.54,21.14,
경기,광주,완숙토마토,1,8,2021-06-05,18.18,,0,19.58,83.98,511.25,21.02,
경기,광주,완숙토마토,1,8,2021-06-06,21.05,,0,22.73,84.13,521.92,21.73,
경기,광주,완숙토마토,1,8,2021-06-07,19.06,696,0,19.68,96.73,550.21,21.38,
경기,광주,완숙토마토,1,8,2021-06-08,23.41,,0,23.32,84.78,521.83,21.83,
경기,광주,완숙토마토,1,8,2021-06-09,22.91,,0,24.49,83.98,518.33,22.63,
경기,광주,완숙토마토,1,8,2021-06-10,23.13,,0,24.08,88.04,529.63,22.95,
경기,광주,완숙토마토,1,8,2021-06-11,21.43,806,0,22.1,93.68,496.83,22.68,
경기,광주,완숙토마토,1,8,2021-06-12,22.88,,0,24.34,85.99,500.75,22.9,
경기,광주,완숙토마토,1,8,2021-06-13,24.02,,0,24.7,83.33,506.42,23.18,
경기,광주,완숙토마토,1,8,2021-06-14,23.92,,0,24.85,86.49,505.33,23.28,
경기,광주,완숙토마토,1,8,2021-06-15,21.96,656,0,22.44,96.55,517.17,22.9,
경기,광주,완숙토마토,1,8,2021-06-16,23.41,,0,23.49,78.29,459.0,22.79,
경기,광주,완숙토마토,1,8,2021-06-17,20.01,,0,21.12,91.94,472.92,22.38,
경기,광주,완숙토마토,1,8,2021-06-18,20.51,,0,21.47,96.9,507.04,22.46,
경기,광주,완숙토마토,1,8,2021-06-19,21.96,,0,23.49,80.63,476.67,23.07,
경기,광주,완숙토마토,1,8,2021-06-20,22.32,,0,23.2,80.24,479.63,23.13,
경기,광주,완숙토마토,1,8,2021-06-21,23.3,,0,24.76,77.6,464.88,23.96,
경기,광주,완숙토마토,1,8,2021-06-22,21.55,,0,23.9,79.4,450.33,23.93,
경기,광주,완숙토마토,1,8,2021-06-23,20.79,,0,24.28,79.85,448.04,24.13,
경기,광주,완숙토마토,1,8,2021-06-24,21.92,,0,25.75,76.27,464.88,24.65,
경기,광주,완숙토마토,1,8,2021-06-25,22.81,,0,26.06,74.43,494.33,24.96,
경기,광주,완숙토마토,1,8,2021-06-26,21.11,,0,23.99,85.34,479.88,24.09,
경기,광주,완숙토마토,2,8,2021-07-17,27.78,,0,,,,,
경기,광주,완숙토마토,2,8,2021-07-18,28.56,,0,,,,,
경기,광주,완숙토마토,2,8,2021-07-19,26.05,,0,,,,,
경기,광주,완숙토마토,2,8,2021-07-20,26.75,,0,,,,,
경기,광주,완숙토마토,2,8,2021-07-21,28.87,,0,,,,,
경기,광주,완숙토마토,2,8,2021-07-22,28.82,,0,,,,,
경기,광주,완숙토마토,2,8,2021-07-23,28.49,,0,,,,,
경기,광주,완숙토마토,2,8,2021-07-24,28.71,,0,,,,,
경기,광주,완숙토마토,2,8,2021-07-25,29.46,,0,,,,,
경기,광주,완숙토마토,2,8,2021-07-26,29.43,,0,,,,,
경기,광주,완숙토마토,2,8,2021-07-27,29.48,,0,,,,,
경기,광주,완숙토마토,2,8,2021-07-28,28.82,,0,,,,,
경기,광주,완숙토마토,2,8,2021-07-29,28.63,,0,,,,,
경기,광주,완숙토마토,2,8,2021-07-30,28.82,,0,,,,,
경기,광주,완숙토마토,2,8,2021-07-31,29.35,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-01,26.83,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-02,25.92,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-03,27.3,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-04,28.47,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-05,28.15,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-06,27.62,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-07,27.0,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-08,25.66,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-09,27.66,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-10,25.98,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-11,25.53,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-12,25.68,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-13,25.15,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-14,25.53,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-15,24.97,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-16,25.65,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-17,24.53,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-18,23.95,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-19,23.59,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-20,25.17,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-21,23.43,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-22,24.03,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-23,21.18,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-24,22.99,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-25,23.95,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-26,24.38,,0,,,,,
경기,광주,완숙토마토,2,8,2021-08-27,21.96,,0,24.39,87.34,473.58,15.4,
경기,광주,완숙토마토,2,8,2021-08-28,22.11,,0,25.15,83.12,451.09,14.35,
경기,광주,완숙토마토,2,8,2021-08-29,22.08,,0,24.1,88.46,440.71,12.9,
경기,광주,완숙토마토,2,8,2021-08-30,22.58,,0,24.4,88.67,433.75,12.85,
경기,광주,완숙토마토,2,8,2021-08-31,19.97,,0,21.27,97.14,437.38,12.25,
경기,광주,완숙토마토,2,8,2021-09-01,20.34,,0,21.56,95.34,396.96,23.13,
경기,광주,완숙토마토,2,8,2021-09-02,21.75,,0,22.93,85.43,412.17,23.98,
경기,광주,완숙토마토,2,8,2021-09-03,22.12,,0,24.26,79.2,422.88,25.22,
경기,광주,완숙토마토,2,8,2021-09-04,20.73,,0,22.08,79.7,401.54,24.75,
경기,광주,완숙토마토,2,8,2021-09-05,20.86,,0,21.54,79.2,398.5,23.93,
경기,광주,완숙토마토,2,8,2021-09-06,20.77,,0,21.48,84.18,409.54,23.45,
경기,광주,완숙토마토,2,8,2021-09-07,18.71,,0,19.63,98.05,422.0,22.33,
경기,광주,완숙토마토,2,8,2021-09-08,21.71,,0,24.45,85.46,422.25,23.98,
경기,광주,완숙토마토,2,8,2021-09-09,20.1,,0,22.66,87.65,457.04,23.9,
경기,광주,완숙토마토,2,8,2021-09-10,21.56,,0,23.96,86.03,456.17,24.35,
경기,광주,완숙토마토,2,8,2021-09-11,22.11,,0,24.52,85.3,474.25,24.9,
경기,광주,완숙토마토,2,8,2021-09-12,21.92,,0,24.39,81.58,453.46,25.02,
경기,광주,완숙토마토,2,8,2021-09-13,22.24,,0,23.84,83.95,450.04,24.43,
경기,광주,완숙토마토,2,8,2021-09-14,21.47,,0,22.92,84.42,442.83,24.01,
경기,광주,완숙토마토,2,8,2021-09-15,21.36,,0,22.54,76.28,426.0,23.36,
경기,광주,완숙토마토,2,8,2021-09-16,20.33,,0,21.88,81.91,425.13,22.86,
경기,광주,완숙토마토,2,8,2021-09-17,21.93,,0,22.69,81.32,431.67,23.24,
경기,광주,완숙토마토,2,8,2021-09-18,20.25,,0,22.95,81.43,457.17,22.93,
경기,광주,완숙토마토,2,8,2021-09-19,20.52,,0,22.22,86.41,467.54,22.99,
경기,광주,완숙토마토,2,8,2021-09-20,21.74,,0,22.75,77.85,445.38,22.96,
경기,광주,완숙토마토,2,8,2021-09-21,22.25,,0,23.23,90.62,465.38,23.46,
경기,광주,완숙토마토,2,8,2021-09-22,19.37,,0,21.19,88.88,454.54,22.63,
경기,광주,완숙토마토,2,8,2021-09-23,18.76,,0,19.83,86.73,467.71,21.28,
경기,광주,완숙토마토,2,8,2021-09-24,19.81,,0,21.96,85.54,466.79,21.8,
경기,광주,완숙토마토,2,8,2021-09-25,19.13,,0,19.66,94.71,477.96,21.49,
경기,광주,완숙토마토,2,8,2021-09-26,20.39,,0,21.5,87.63,477.83,21.62,
경기,광주,완숙토마토,2,8,2021-09-27,19.42,,0,20.38,91.8,467.04,21.45,
경기,광주,완숙토마토,2,8,2021-09-28,20.5,,0,21.42,94.78,461.08,21.66,
경기,광주,완숙토마토,2,8,2021-09-29,20.1,,0,20.97,98.13,509.33,21.99,
경기,광주,완숙토마토,2,8,2021-09-30,19.36,,0,21.48,90.59,484.46,22.06,
경기,광주,완숙토마토,2,8,2021-10-01,19.8,,0,21.75,89.47,486.3,22.01,
경기,광주,완숙토마토,2,8,2021-10-02,18.88,,0,20.77,88.67,485.17,21.93,
경기,광주,완숙토마토,2,8,2021-10-03,20.04,,0,21.59,89.9,512.21,21.92,
경기,광주,완숙토마토,2,8,2021-10-04,20.32,,0,20.42,97.09,527.88,21.29,
경기,광주,완숙토마토,2,8,2021-10-05,24.63,,0,24.23,88.57,477.08,22.91,
경기,광주,완숙토마토,2,8,2021-10-06,18.83,,0,19.38,97.85,476.83,22.25,
경기,광주,완숙토마토,2,8,2021-10-07,18.61,,0,19.98,97.33,499.33,20.93,
경기,광주,완숙토마토,2,8,2021-10-08,18.17,,0,19.46,97.76,516.67,20.74,
경기,광주,완숙토마토,2,8,2021-10-09,19.8,,0,20.99,96.23,483.79,21.13,
경기,광주,완숙토마토,2,8,2021-10-10,20.25,,0,21.14,97.03,504.13,21.71,
경기,광주,완숙토마토,2,8,2021-10-11,15.13,,0,17.14,94.07,456.67,20.22,
경기,광주,완숙토마토,2,8,2021-10-12,16.9,,0,17.01,93.77,451.17,19.12,
경기,광주,완숙토마토,2,8,2021-10-13,16.45,,0,17.64,87.64,472.46,18.75,
경기,광주,완숙토마토,2,8,2021-10-14,17.62,,0,18.77,88.34,484.46,19.6,
경기,광주,완숙토마토,2,8,2021-10-15,17.26,,0,18.93,95.46,496.21,19.99,
경기,광주,완숙토마토,2,8,2021-10-16,11.89,,0,14.54,90.91,460.96,18.8,
경기,광주,완숙토마토,2,8,2021-10-17,4.33,,0,11.15,84.83,471.54,15.18,
경기,광주,완숙토마토,2,8,2021-10-18,5.58,,0,12.73,86.22,509.17,14.33,
경기,광주,완숙토마토,2,8,2021-10-19,9.7,,0,13.63,88.95,554.63,15.73,
경기,광주,완숙토마토,2,8,2021-10-20,6.64,,0,15.31,90.01,528.38,15.33,
경기,광주,완숙토마토,2,8,2021-10-21,6.98,,0,12.74,86.96,559.96,15.63,
경기,광주,완숙토마토,2,8,2021-10-22,7.35,,0,14.01,88.3,558.5,15.25,
경기,광주,완숙토마토,2,8,2021-10-23,7.82,,0,11.84,83.74,564.25,15.07,
경기,광주,완숙토마토,2,8,2021-10-24,7.04,,0,12.42,85.9,549.83,14.3,
경기,광주,완숙토마토,2,8,2021-10-25,7.99,,0,14.87,87.28,593.71,15.5,
경기,광주,완숙토마토,2,8,2021-10-26,8.42,,0,13.82,89.56,598.21,15.78,
경기,광주,완숙토마토,2,8,2021-10-27,9.63,,0,13.26,84.43,575.92,15.36,
경기,광주,완숙토마토,2,8,2021-10-28,7.39,,0,13.41,85.69,564.71,14.86,
경기,광주,완숙토마토,2,8,2021-10-29,9.02,,0,13.03,84.1,511.42,14.67,
경기,광주,완숙토마토,2,8,2021-10-30,9.36,,0,11.96,87.24,580.67,14.85,
경기,광주,완숙토마토,2,8,2021-10-31,11.08,,0,14.47,86.85,529.83,15.16,
경기,광주,완숙토마토,2,8,2021-11-01,10.82,,0,15.04,90.01,605.33,16.49,
경기,광주,완숙토마토,2,8,2021-11-02,8.31,,0,14.03,90.92,592.96,15.99,
경기,광주,완숙토마토,2,8,2021-11-03,8.6,,0,13.36,86.43,587.0,15.52,
경기,광주,완숙토마토,2,8,2021-11-04,8.99,,0,15.14,96.0,595.08,16.1,
경기,광주,완숙토마토,2,8,2021-11-05,9.14,,0,13.39,88.8,594.25,15.94,
경기,광주,완숙토마토,2,8,2021-11-06,9.16,,0,12.19,84.36,546.5,14.75,
경기,광주,완숙토마토,2,8,2021-11-07,11.29,,0,13.28,85.81,559.75,14.88,
경기,광주,완숙토마토,2,8,2021-11-08,8.23,,0,12.15,98.43,562.46,15.15,
경기,광주,완숙토마토,2,8,2021-11-09,3.78,,0,10.29,98.35,526.63,13.55,
경기,광주,완숙토마토,2,8,2021-11-10,3.03,,0,10.58,98.63,584.71,12.93,
경기,광주,완숙토마토,2,8,2021-11-11,4.27,,0,11.94,94.94,564.08,13.12,
경기,광주,완숙토마토,2,8,2021-11-12,2.87,,0,12.29,86.03,563.25,13.68,
경기,광주,완숙토마토,2,8,2021-11-13,3.17,,0,12.38,89.4,574.25,13.7,
경기,광주,완숙토마토,2,8,2021-11-14,7.8,,0,12.25,86.73,529.75,13.9,
경기,광주,완숙토마토,2,8,2021-11-15,4.84,,0,12.81,92.26,575.13,14.19,
경기,광주,완숙토마토,2,8,2021-11-16,4.16,,0,11.23,84.72,583.88,14.33,
경기,광주,완숙토마토,2,8,2021-11-17,3.02,,0,10.88,86.11,570.83,13.35,
경기,광주,완숙토마토,2,8,2021-11-18,8.65,,0,12.32,92.03,581.54,13.81,
경기,광주,완숙토마토,2,8,2021-11-19,11.07,,0,13.29,92.7,579.83,14.82,
경기,광주,완숙토마토,2,8,2021-11-20,8.13,,0,11.96,87.58,543.17,14.5,
경기,광주,완숙토마토,2,8,2021-11-21,7.19,,0,10.69,94.61,586.04,13.18,
경기,광주,완숙토마토,2,8,2021-11-22,3.25,,0,11.21,86.25,503.17,13.3,
경기,광주,완숙토마토,2,8,2021-11-23,-0.98,,0,10.75,87.23,498.21,13.05,
경기,광주,완숙토마토,2,8,2021-11-24,1.33,,0,12.26,91.78,536.92,13.79,
경기,광주,완숙토마토,2,8,2021-11-25,2.41,,0,12.28,86.5,560.63,14.03,
경기,광주,완숙토마토,2,8,2021-11-26,-0.22,,0,10.67,91.04,555.71,13.0,
경기,광주,완숙토마토,2,8,2021-11-27,-1.07,,0,13.11,83.0,572.58,13.57,
경기,광주,완숙토마토,2,8,2021-11-28,0.4,,0,12.71,75.9,555.29,14.06,
경기,광주,완숙토마토,2,8,2021-11-29,2.29,,0,11.75,75.74,538.71,13.8,
경기,광주,완숙토마토,1,10,2021-01-04,-5.37,631,0,13.44,68.03,,17.94,
경기,광주,완숙토마토,1,10,2021-01-05,-4.5,796,0,18.85,66.0,,21.9,
경기,광주,완숙토마토,1,10,2021-01-06,-8.5,811,0,17.44,68.05,,21.76,
경기,광주,완숙토마토,1,10,2021-01-07,-13.7,844,0,15.55,64.19,,22.31,
경기,광주,완숙토마토,1,10,2021-01-08,-15.8,843,0,15.92,63.89,,22.68,
경기,광주,완숙토마토,1,10,2021-01-09,-13.73,809,0,16.1,66.15,,21.93,
경기,광주,완숙토마토,1,10,2021-01-10,-10.76,778,0,16.8,71.23,,21.86,
경기,광주,완숙토마토,1,10,2021-01-11,-10.26,388,0,15.62,69.53,,21.91,
경기,광주,완숙토마토,1,10,2021-01-12,-7.67,586,0,16.7,72.3,,22.15,
경기,광주,완숙토마토,1,10,2021-01-13,0.7,552,0,17.74,77.46,,22.48,
경기,광주,완숙토마토,1,10,2021-01-14,-0.84,751,0,18.04,77.55,,22.33,
경기,광주,완숙토마토,1,10,2021-01-15,1.69,242,0,16.5,80.28,,21.83,
경기,광주,완숙토마토,1,10,2021-01-16,-2.91,820,0,15.59,76.14,,22.2,
경기,광주,완숙토마토,1,10,2021-01-17,-6.4,785,0,15.09,73.55,,21.93,
경기,광주,완숙토마토,1,10,2021-01-18,-3.95,235,0,14.33,75.05,,21.64,
경기,광주,완숙토마토,1,10,2021-01-19,-8.19,891,0,15.63,71.88,,22.47,
경기,광주,완숙토마토,1,10,2021-01-20,-5.08,860,0,16.95,72.13,,21.31,
경기,광주,완숙토마토,1,10,2021-01-21,1.02,322,0,15.89,81.57,,18.88,
경기,광주,완숙토마토,1,10,2021-01-22,4.08,317,0,16.36,84.56,,19.65,
경기,광주,완숙토마토,1,10,2021-01-23,6.27,674,0,17.35,79.73,,21.03,
경기,광주,완숙토마토,1,10,2021-01-24,4.44,896,0,17.65,71.34,,21.45,
경기,광주,완숙토마토,1,10,2021-01-25,3.58,791,0,18.15,70.21,,20.75,
경기,광주,완숙토마토,1,10,2021-01-26,2.92,156,0,16.18,82.75,,19.55,
경기,광주,완숙토마토,1,10,2021-01-27,1.08,880,0,17.3,70.28,,20.28,
경기,광주,완숙토마토,1,10,2021-01-28,-2.61,405,0,15.88,75.52,,19.37,
경기,광주,완숙토마토,1,10,2021-01-29,-8.47,976,0,17.06,69.1,,20.69,
경기,광주,완숙토마토,1,10,2021-01-30,-3.44,699,0,17.12,72.27,,20.31,
경기,광주,완숙토마토,1,10,2021-01-31,-0.38,840,0,18.13,73.34,,20.98,
경기,광주,완숙토마토,1,10,2021-02-01,4.42,468,0,17.92,82.28,,18.65,
경기,광주,완숙토마토,1,10,2021-02-02,-4.0,,0,16.47,74.07,,22.2,
경기,광주,완숙토마토,1,10,2021-02-03,-4.02,937,0,16.14,75.87,,19.47,
경기,광주,완숙토마토,1,10,2021-02-04,-3.17,,0,16.01,75.12,,19.12,
경기,광주,완숙토마토,1,10,2021-02-05,-1.21,785,0,14.93,77.9,,19.07,
경기,광주,완숙토마토,1,10,2021-02-06,5.32,482,0,15.83,82.13,,18.7,
경기,광주,완숙토마토,1,10,2021-02-07,5.4,900,0,16.74,75.72,,19.76,
경기,광주,완숙토마토,1,10,2021-02-08,-2.41,,0,15.14,69.15,,18.74,
경기,광주,완숙토마토,1,10,2021-02-09,-1.89,,0,13.87,70.73,,18.9,
경기,광주,완숙토마토,1,10,2021-02-10,0.99,551,0,13.87,79.83,,18.71,
경기,광주,완숙토마토,1,10,2021-02-11,3.35,884,0,14.3,67.24,,19.1,
경기,광주,완숙토마토,1,10,2021-02-12,3.77,994,0,14.54,70.91,,18.84,
경기,광주,완숙토마토,1,10,2021-02-13,4.57,,0,13.87,69.88,,17.06,
경기,광주,완숙토마토,1,10,2021-02-14,7.14,569,0,13.45,69.92,,15.44,
경기,광주,완숙토마토,1,10,2021-02-15,2.58,780,0,12.08,70.73,,13.65,
경기,광주,완숙토마토,1,10,2021-02-16,-4.95,465,0,11.35,79.48,,14.24,
경기,광주,완숙토마토,1,10,2021-02-17,-7.6,,0,12.55,74.34,,17.19,
경기,광주,완숙토마토,1,10,2021-02-18,-6.13,,0,12.94,74.35,,17.18,
경기,광주,완숙토마토,1,10,2021-02-19,-0.34,,0,14.3,75.64,,17.77,
경기,광주,완숙토마토,1,10,2021-02-20,9.13,,0,15.55,66.1,,17.16,
경기,광주,완숙토마토,1,10,2021-02-21,12.05,,0,18.39,67.63,,18.49,
경기,광주,완숙토마토,1,10,2021-02-22,7.4,953,0,16.95,80.06,,19.09,
경기,광주,완숙토마토,1,10,2021-02-23,0.56,,0,15.65,73.54,,18.4,
경기,광주,완숙토마토,1,10,2021-02-24,1.74,,0,15.35,73.08,,18.31,
경기,광주,완숙토마토,1,10,2021-02-25,1.89,439,0,14.73,86.29,,17.23,
경기,광주,완숙토마토,1,10,2021-02-26,5.45,,0,15.84,71.95,,17.52,
경기,광주,완숙토마토,1,10,2021-02-27,7.48,,0,16.28,75.1,,17.25,
경기,광주,완숙토마토,1,10,2021-02-28,5.33,644,0,14.38,80.51,,16.5,
경기,광주,완숙토마토,1,10,2021-03-01,4.03,88,1,13.4,92.25,,15.85,
경기,광주,완숙토마토,1,10,2021-03-02,1.57,,0,14.74,80.02,,17.0,
경기,광주,완숙토마토,1,10,2021-03-03,2.18,,0,15.62,78.13,,17.24,
경기,광주,완숙토마토,1,10,2021-03-04,4.15,744,0,16.14,83.83,,17.48,
경기,광주,완숙토마토,1,10,2021-03-05,6.87,,0,16.08,74.76,,17.45,
경기,광주,완숙토마토,1,10,2021-03-06,5.78,868,0,14.4,77.32,,16.86,
경기,광주,완숙토마토,1,10,2021-03-07,5.55,,0,14.87,71.62,,17.88,
경기,광주,완숙토마토,1,10,2021-03-08,5.7,,0,15.92,71.29,,17.67,
경기,광주,완숙토마토,1,10,2021-03-09,5.68,,0,15.52,73.36,,17.72,
경기,광주,완숙토마토,1,10,2021-03-10,6.78,,0,15.97,67.44,,17.92,
경기,광주,완숙토마토,1,10,2021-03-11,8.42,,0,16.38,69.23,,17.5,
경기,광주,완숙토마토,1,10,2021-03-12,9.17,440,1,16.12,83.68,,17.35,
경기,광주,완숙토마토,1,10,2021-03-13,8.41,,0,17.22,77.33,,17.99,
경기,광주,완숙토마토,1,10,2021-03-14,8.05,931,0,16.58,77.83,,18.05,
경기,광주,완숙토마토,1,10,2021-03-15,9.59,,1,17.88,77.79,,18.28,
경기,광주,완숙토마토,1,10,2021-03-16,9.69,,1,15.92,68.71,,17.66,
경기,광주,완숙토마토,1,10,2021-03-17,7.73,,0,17.36,69.15,,17.12,
경기,광주,완숙토마토,1,10,2021-03-18,10.2,,0,16.9,70.34,,18.54,
경기,광주,완숙토마토,1,10,2021-03-19,14.6,,0,18.13,70.01,,16.93,
경기,광주,완숙토마토,1,10,2021-03-20,10.11,307,1,14.24,83.75,,16.23,
경기,광주,완숙토마토,1,10,2021-03-21,6.94,797,0,14.78,79.9,,16.38,
경기,광주,완숙토마토,1,10,2021-03-22,5.75,,0,14.93,73.48,,15.55,
경기,광주,완숙토마토,1,10,2021-03-23,7.75,,0,16.27,73.01,,17.61,
경기,광주,완숙토마토,1,10,2021-03-24,9.18,,0,17.04,74.21,,17.38,
경기,광주,완숙토마토,1,10,2021-03-25,11.87,,0,17.75,73.59,,17.92,
경기,광주,완숙토마토,1,10,2021-03-26,11.47,,0,17.73,71.94,,17.92,
경기,광주,완숙토마토,1,10,2021-03-27,9.88,370,1,15.48,89.52,,16.72,
경기,광주,완숙토마토,1,10,2021-03-28,10.05,165,1,14.77,94.59,,15.83,
경기,광주,완숙토마토,1,10,2021-03-29,10.99,,1,15.45,71.82,,16.19,
경기,광주,완숙토마토,1,10,2021-03-30,9.93,,0,17.56,68.68,,17.33,
경기,광주,완숙토마토,1,10,2021-03-31,11.94,,0,17.75,66.7,,17.71,
경기,광주,완숙토마토,1,10,2021-04-01,15.09,,0,18.0,66.83,,17.86,
경기,광주,완숙토마토,1,10,2021-04-02,17.25,,0,17.39,79.31,,17.8,
경기,광주,완숙토마토,1,10,2021-04-03,13.65,157,0,14.82,92.93,,16.73,
경기,광주,완숙토마토,1,10,2021-04-04,11.06,,0,13.65,77.6,,15.74,
경기,광주,완숙토마토,1,10,2021-04-05,10.19,,0,14.8,64.56,,16.55,
경기,광주,완숙토마토,1,10,2021-04-06,12.93,,0,16.29,64.25,,17.4,
경기,광주,완숙토마토,1,10,2021-04-07,12.82,,0,18.31,67.2,,18.12,
경기,광주,완숙토마토,1,10,2021-04-08,11.59,,0,16.25,62.4,,17.49,
