도,시군,품목,작기,농가명,날짜,평균 : 온도_외부,최대 : 일일누적일사량,최대 : 강우감지,평균 : 온도_내부,평균 : 상대습도_내부,평균 : 잔존CO2,평균 : 토양온도,합계 : 결측치-일사량추정
경남,창녕,완숙토마토,1,59,2019-06-07,18.33,522,1,21.64,92.68,451.96,,
경남,창녕,완숙토마토,1,59,2019-06-08,20.41,2176,0,23.44,79.79,433.25,,
경남,창녕,완숙토마토,1,59,2019-06-09,20.04,2332,0,23.06,76.78,433.09,,
경남,창녕,완숙토마토,1,59,2019-06-10,19.46,1684,1,22.35,78.13,422.83,,
경남,창녕,완숙토마토,1,59,2019-06-11,19.63,1891,0,22.54,76.75,427.71,,
경남,창녕,완숙토마토,1,59,2019-06-12,20.61,1950,0,23.08,79.08,431.75,,
경남,창녕,완숙토마토,1,59,2019-06-13,20.76,2384,0,23.35,76.16,439.04,,
경남,창녕,완숙토마토,1,59,2019-06-14,18.04,911,1,21.29,91.91,455.65,,
경남,창녕,완숙토마토,1,59,2019-06-15,21.03,2079,1,23.62,77.63,440.21,,
경남,창녕,완숙토마토,1,59,2019-06-16,20.58,1885,0,23.25,77.04,441.04,,
경남,창녕,완숙토마토,1,59,2019-06-17,22.2,2031,0,24.13,76.54,417.17,,
경남,창녕,완숙토마토,1,59,2019-06-18,22.27,1534,0,23.98,78.79,431.58,,
경남,창녕,완숙토마토,1,59,2019-06-19,23.88,2008,0,25.6,75.29,416.75,,
경남,창녕,완숙토마토,1,59,2019-06-20,24.75,2164,0,26.62,74.21,435.83,,
경남,창녕,완숙토마토,1,59,2019-06-21,24.91,2262,1,27.42,70.88,423.42,,
경남,창녕,완숙토마토,1,59,2019-06-22,22.09,2190,1,25.57,71.64,400.36,,
경남,창녕,완숙토마토,1,59,2019-06-23,21.38,1944,1,25.27,67.33,404.88,,
경남,창녕,완숙토마토,1,59,2019-06-24,21.2,2097,0,24.72,72.79,419.46,,
경남,창녕,완숙토마토,1,59,2019-06-25,22.95,2328,0,25.88,73.83,426.48,,
경남,창녕,완숙토마토,1,59,2019-06-26,18.62,663,1,21.21,93.84,435.52,,
경남,창녕,완숙토마토,1,59,2019-06-27,24.02,1096,1,25.79,88.52,448.48,,
경남,창녕,완숙토마토,1,59,2019-06-28,23.86,1520,0,26.4,82.24,407.56,,
경남,창녕,완숙토마토,1,59,2019-06-29,20.48,695,1,23.52,93.92,411.71,,
경남,창녕,완숙토마토,1,59,2019-06-30,25.01,2000,0,27.94,78.09,420.04,,
경남,창녕,완숙토마토,1,59,2019-07-01,23.78,1231,1,26.48,82.67,436.17,,
경남,창녕,완숙토마토,1,59,2019-07-02,24.52,2314,0,27.3,74.52,420.6,,
경남,창녕,완숙토마토,1,59,2019-07-03,23.46,1726,0,26.31,78.13,431.58,,
경남,창녕,완숙토마토,1,59,2019-07-04,24.48,2318,0,28.57,70.78,424.74,,
경남,창녕,완숙토마토,1,59,2019-07-05,24.18,1822,0,27.88,71,416.28,,
경남,창녕,완숙토마토,1,59,2019-07-06,23.78,2331,0,28.6,63.22,405.96,,
경남,창녕,완숙토마토,1,59,2019-07-07,22.39,1312,0,26.3,65.83,399.17,,
경남,함안,완숙토마토,1,52,2018-09-08,19.05,823,0,21.47,73.17,261.69,,
경남,함안,완숙토마토,1,52,2018-09-09,20.8,1992,0,23.98,64.4,262.79,,
경남,함안,완숙토마토,1,52,2018-09-10,21,1818,0,25.41,76.96,251.07,,
경남,함안,완숙토마토,1,52,2018-09-11,19.5,1635,0,23.13,69.72,252.93,,
경남,함안,완숙토마토,1,52,2018-09-12,21.34,1725,0,24.4,68.67,255,,
경남,함안,완숙토마토,1,52,2018-09-13,20.55,417,0,22.9,86.27,244.32,,
경남,함안,완숙토마토,1,52,2018-09-14,21.67,360,0,23.32,91.66,248.13,,
경남,함안,완숙토마토,1,52,2018-09-15,22.12,357,0,23.49,92.18,250.45,,
경남,함안,완숙토마토,1,52,2018-09-16,24.61,1385,0,25.91,82.69,252.44,,
경남,함안,완숙토마토,1,52,2018-09-17,23.44,1421,0,25.32,78.3,276.53,,
경남,함안,완숙토마토,1,52,2018-09-18,23.7,1852,0,25.78,76.25,280.65,,
경남,함안,완숙토마토,1,52,2018-09-19,21.45,848,0,23.43,80.46,266.14,,
경남,함안,완숙토마토,1,52,2018-09-20,20.54,218,0,21.71,91.86,244.79,,
경남,함안,완숙토마토,1,52,2018-09-21,19.69,241,0,21.46,91.93,244.15,,
경남,함안,완숙토마토,1,52,2018-09-22,20.55,1697,0,22.67,79.32,260.75,,
경남,함안,완숙토마토,1,52,2018-09-23,19.66,1819,0,21.98,75.22,290.61,,
경남,함안,완숙토마토,1,52,2018-09-24,16.98,962,0,20.64,74.47,312.73,,
경남,함안,완숙토마토,1,52,2018-09-25,16.21,1949,0,20.8,70.23,298.69,,
경남,함안,완숙토마토,1,52,2018-09-26,17.23,1159,0,20.31,75.63,301.13,,
경남,함안,완숙토마토,1,52,2018-09-27,16.52,1778,0,20.38,69.99,304.47,,
경남,함안,완숙토마토,1,52,2018-09-28,16.51,1498,0,20.2,76.32,313.6,,
경남,함안,완숙토마토,1,52,2018-09-29,16.54,352,0,19.26,87.73,269.21,,
경남,함안,완숙토마토,1,52,2018-09-30,19.77,1616,0,22.14,74.22,255.93,,
경남,함안,완숙토마토,1,52,2018-10-01,16.9,1624,0,20.31,70.37,279.27,,
경남,함안,완숙토마토,1,52,2018-10-02,15.75,1857,0,20,71.73,304.06,,
경남,함안,완숙토마토,1,52,2018-10-03,14.35,1872,0,19.49,75.9,319.12,,
경남,함안,완숙토마토,1,52,2018-10-04,16.28,1501,0,20.2,79.11,322.94,,
경남,함안,완숙토마토,1,52,2018-10-05,16.84,142,0,20.27,94.92,300.88,,
경남,함안,완숙토마토,1,52,2018-10-06,20.24,414,0,21.33,94.23,307.58,,
경남,함안,완숙토마토,1,52,2018-10-07,18.11,1671,0,21.46,83.19,294.63,,
경남,함안,완숙토마토,1,52,2018-10-08,15.04,1831,0,20.23,77.28,325.21,,
경남,함안,완숙토마토,1,52,2018-10-09,13.81,659,0,17.78,83.07,322.44,,
경남,함안,완숙토마토,1,52,2018-10-10,14.94,1020,0,19.26,84.4,315.31,,
경남,함안,완숙토마토,1,52,2018-10-11,10.41,1857,0,19.37,75.14,312.81,,
경남,함안,완숙토마토,1,52,2018-10-12,8.93,1835,0,18.97,72.85,337.81,,
경남,함안,완숙토마토,1,52,2018-10-13,10.77,1333,0,18.45,78.63,349,,
경남,함안,완숙토마토,1,52,2018-10-14,13,1441,0,19.16,86.76,358.19,,
경남,함안,완숙토마토,1,52,2018-10-15,14.11,1573,0,19.19,86.04,341.24,,
경남,함안,완숙토마토,1,52,2018-10-16,12.03,622,0,16.53,88.83,313.14,,
경남,함안,완숙토마토,1,52,2018-10-17,12.23,1285,0,18.27,87.69,352.72,,
경남,함안,완숙토마토,1,52,2018-10-18,11.61,1665,0,20.05,82.35,344.38,,
경남,함안,완숙토마토,1,52,2018-10-19,11.43,1712,0,21.23,78.9,362.38,,
경남,함안,완숙토마토,1,52,2018-10-20,9.94,1625,0,20.32,78.35,355.69,,
경남,함안,완숙토마토,1,52,2018-10-21,10.48,1527,0,20.85,78.93,379.23,,
경남,함안,완숙토마토,1,52,2018-10-22,10.7,1000,0,19.41,81.15,365.5,,
경남,함안,완숙토마토,1,52,2018-10-23,13.87,1087,0,21,83.31,371,,
경남,함안,완숙토마토,1,52,2018-10-24,11.11,1606,0,20.54,78.27,351.19,,
경남,함안,완숙토마토,1,52,2018-10-25,9.73,1503,0,19.95,76.73,358.13,,
경남,함안,완숙토마토,1,52,2018-10-26,10.7,325,0,18.22,87.53,333.48,,
경남,함안,완숙토마토,1,52,2018-10-27,12.35,1039,0,19.79,83.91,314.06,,
경남,함안,완숙토마토,1,52,2018-10-28,9.97,1450,0,19.72,74.91,308.75,,
경남,함안,완숙토마토,1,52,2018-10-29,11.51,876,0,18.74,81.28,318.94,,
경남,함안,완숙토마토,1,52,2018-10-30,8.51,1525,0,19.34,78.25,323.56,,
경남,함안,완숙토마토,1,52,2018-10-31,7.08,1324,0,18.66,78.42,341.18,,
경남,함안,완숙토마토,1,52,2018-11-01,6.98,1490,0,18.62,78.58,362.69,,
경남,함안,완숙토마토,1,52,2018-11-02,6.91,1433,0,19.2,78.27,370.94,,
경남,함안,완숙토마토,1,52,2018-11-03,7.56,1406,0,19.09,77.63,377.44,,
경남,함안,완숙토마토,1,52,2018-11-04,8.88,1383,0,19.58,76.75,367.13,,
경남,함안,완숙토마토,1,52,2018-11-05,8.94,1296,0,19.95,76.85,353.39,,
경남,함안,완숙토마토,1,52,2018-11-06,10.33,1146,0,20.08,82.56,367.56,,
경남,함안,완숙토마토,1,52,2018-11-07,11.68,367,0,18.29,88.08,314.35,,
경남,함안,완숙토마토,1,52,2018-11-08,13.73,160,0,18.44,93.72,337.75,,
경남,함안,완숙토마토,1,52,2018-11-09,14.13,757,0,19.89,87.52,312.44,,
경남,함안,완숙토마토,1,52,2018-11-10,8.66,1191,0,19.29,82.14,329.06,,
경남,함안,완숙토마토,1,52,2018-11-11,9.01,885,0,18.91,82.66,344.55,,
경남,함안,완숙토마토,1,52,2018-11-12,11.18,1202,0,19.88,86.08,335.71,,
경남,함안,완숙토마토,1,52,2018-11-13,8.74,1080,0,19.5,81.44,367.56,,
경남,함안,완숙토마토,1,52,2018-11-14,9.05,1213,0,19.63,81.75,396.68,,
경남,함안,완숙토마토,1,52,2018-11-15,7.73,1109,0,19.03,80.31,553.42,,
경남,함안,완숙토마토,1,52,2018-11-16,7.71,352,0,16.78,87.29,583.92,,
경남,함안,완숙토마토,1,52,2018-11-17,8.2,1249,0,18.55,83.76,540.63,,
경남,함안,완숙토마토,1,52,2018-11-18,4.86,338,0,16.17,80.41,566.88,,
경남,함안,완숙토마토,1,52,2018-11-19,6.55,1114,0,18.06,79.32,514.88,,
경남,함안,완숙토마토,1,52,2018-11-20,5.2,1224,0,17.59,75.8,571.46,,
경남,함안,완숙토마토,1,52,2018-11-21,3.95,454,0,16.12,80.02,614.46,,
경남,함안,완숙토마토,1,52,2018-11-22,6.6,1285,0,17.87,78.16,530.67,,
경남,함안,완숙토마토,1,52,2018-11-23,2.34,1130,0,17.06,74.18,553.79,,
경남,함안,완숙토마토,1,52,2018-11-24,0.21,348,0,14.37,79.66,585.08,,
경남,함안,완숙토마토,1,52,2018-11-25,2.58,491,0,16.63,85.1,604.79,,
경남,함안,완숙토마토,1,52,2018-11-26,4.08,917,0,17.11,80.38,568.38,,
경남,함안,완숙토마토,1,52,2018-11-27,4.51,900,0,15.71,81.18,612.17,,
경남,함안,완숙토마토,1,52,2018-11-28,5.35,1000,0,16.82,79.81,576.79,,
경남,함안,완숙토마토,1,52,2018-11-29,2.98,922,0,14.85,76.29,560.63,,
경남,함안,완숙토마토,1,52,2018-11-30,5.84,997,0,17.15,79.89,564.25,,
경남,함안,완숙토마토,1,52,2018-12-01,4.43,555,0,15.92,80.24,546.54,,
경남,함안,완숙토마토,1,52,2018-12-02,5.89,926,0,17.15,82.69,549.04,,
경남,함안,완숙토마토,1,52,2018-12-03,10.94,268,0,17.53,92.94,600.33,,
경남,함안,완숙토마토,1,52,2018-12-04,12.73,363,0,17.45,93.47,652.79,,
경남,함안,완숙토마토,1,52,2018-12-05,6.8,1089,0,17.34,83.16,498.04,,
경남,함안,완숙토마토,1,52,2018-12-06,4.95,392,0,16.35,89.64,559.5,,
경남,함안,완숙토마토,1,52,2018-12-07,0.75,747,0,15.66,84.64,489.04,,
경남,함안,완숙토마토,1,52,2018-12-08,-2.87,1102,0,15.3,77.95,529.75,,
경남,함안,완숙토마토,1,52,2018-12-09,-2.71,1090,0,16.06,76.22,573.35,,
경남,함안,완숙토마토,1,52,2018-12-10,-2.03,1073,0,16.65,74.46,557.88,,
경남,함안,완숙토마토,1,52,2018-12-11,-0.74,238,0,16.26,83.8,679.54,,
경남,함안,완숙토마토,1,52,2018-12-12,-0.19,1032,0,17.1,80.31,599.13,,
경남,함안,완숙토마토,1,52,2018-12-13,-1.27,986,0,16.34,74.92,552.08,,
경남,함안,완숙토마토,1,52,2018-12-14,-0.8,1124,0,16.16,73.84,518.42,,
경남,함안,완숙토마토,1,52,2018-12-15,-2.4,1108,0,16.2,72.75,537.83,,
경남,함안,완숙토마토,1,52,2018-12-16,-2.55,276,0,15.59,76.96,616.25,,
경남,함안,완숙토마토,1,52,2018-12-17,0.63,951,0,17.49,76.15,594.5,,
경남,함안,완숙토마토,1,52,2018-12-18,2.53,885,0,16.99,74.79,538.96,,
경남,함안,완숙토마토,1,52,2018-12-19,3.1,853,0,16.75,75.35,547.38,,
경남,함안,완숙토마토,1,52,2018-12-20,4.43,313,0,15.38,84.7,598.88,,
경남,함안,완숙토마토,1,52,2018-12-21,2.87,791,0,16.11,77.83,552.92,,
경남,함안,완숙토마토,1,52,2018-12-22,4.66,893,0,17.69,76.83,575.13,,
경남,함안,완숙토마토,1,52,2018-12-23,7.25,952,0,18.53,83.25,596.25,,
경남,함안,완숙토마토,1,52,2018-12-24,0.3,1154,0,16.63,72.02,540.17,,
경남,함안,완숙토마토,1,52,2018-12-25,-1.09,828,0,15.91,72.63,538.75,,
경남,함안,완숙토마토,1,52,2018-12-26,4,856,0,17.53,82.38,586.75,,
경남,함안,완숙토마토,1,52,2018-12-27,-0.28,1124,0,16.45,75.03,547.25,,
경남,함안,완숙토마토,1,52,2018-12-28,-4.93,1144,0,16.43,68.39,513.79,,
경남,함안,완숙토마토,1,52,2018-12-29,-6.15,1160,0,15.87,67.12,553.38,,
경남,함안,완숙토마토,1,52,2018-12-30,-5.35,1125,0,17.22,66.55,549.38,,
경남,함안,완숙토마토,1,52,2018-12-31,-2.03,884,0,17.5,70.43,583.88,,
경남,함안,완숙토마토,1,52,2019-01-01,-1.64,1040,0,17.17,73.98,594.73,,
경남,함안,완숙토마토,1,52,2019-01-02,-1.41,1110,0,17.09,70.7,566.33,,
경남,함안,완숙토마토,1,52,2019-01-03,-2.02,1144,0,17.16,71.63,573.54,,
경남,함안,완숙토마토,1,52,2019-01-04,-1.66,651,0,15.84,73.37,618.43,,
경남,함안,완숙토마토,1,52,2019-01-05,2,685,0,17.11,81.28,618.71,,
경남,함안,완숙토마토,1,52,2019-01-06,-0.68,1046,0,16.52,70.13,522.75,,
경남,함안,완숙토마토,1,52,2019-01-07,-0.86,1005,0,16.65,66.23,541.21,,
경남,함안,완숙토마토,1,52,2019-01-08,0.2,1009,0,16.17,69.62,547.71,,
경남,함안,완숙토마토,1,52,2019-01-09,-1.04,813,0,16.69,72.29,516.71,,
경남,함안,완숙토마토,1,52,2019-01-10,1,1014,0,17.81,79.82,552.42,,
경남,함안,완숙토마토,1,52,2019-01-11,1.19,928,0,16.61,78.68,536.71,,
경남,함안,완숙토마토,1,52,2019-01-12,3.43,464,0,16.17,85.28,594.71,,
경남,함안,완숙토마토,1,52,2019-01-13,1.18,1049,0,16.37,80.45,554.33,,
경남,함안,완숙토마토,1,52,2019-01-14,1.05,1069,0,16.49,75.52,575.5,,
경남,함안,완숙토마토,1,52,2019-01-15,2.34,1029,0,17.62,75.34,555.96,,
경남,함안,완숙토마토,1,52,2019-01-16,-1.46,1230,0,18.03,69.12,524.46,,
경남,함안,완숙토마토,1,52,2019-01-17,-1.08,1224,0,17.63,71.3,570.5,,
경남,함안,완숙토마토,1,52,2019-01-18,0.13,1206,0,18.71,72.45,586.08,,
경남,함안,완숙토마토,1,52,2019-01-19,2.93,864,0,18.33,77.95,629.67,,
경남,함안,완숙토마토,1,52,2019-01-20,3.82,1143,0,18.22,84.75,676.54,,
경남,함안,완숙토마토,1,52,2019-01-21,-0.21,1277,0,18.2,73.44,551.25,,
경남,함안,완숙토마토,1,52,2019-01-22,2.1,1226,0,17.9,74.28,549.13,,
경남,함안,완숙토마토,1,52,2019-01-23,2.46,1162,0,17.73,76.88,552.25,,
경남,함안,완숙토마토,1,52,2019-01-24,0.82,1300,0,18.46,74.97,566.04,,
경남,함안,완숙토마토,1,52,2019-01-25,-0.7,684,0,16.76,74.63,561.38,,
경남,함안,완숙토마토,1,52,2019-01-26,-2.15,1378,0,18,71.05,567.04,,
경남,함안,완숙토마토,1,52,2019-01-27,-1.8,1374,0,17.54,70.33,573.46,,
경남,함안,완숙토마토,1,52,2019-01-28,1.81,1126,0,18.44,76.29,584.29,,
경남,함안,완숙토마토,1,52,2019-01-29,-0.03,1319,0,18.03,76.09,550.67,,
경남,함안,완숙토마토,1,52,2019-01-30,3.27,1094,0,18.12,80.25,604.38,,
경남,함안,완숙토마토,1,52,2019-01-31,1.02,172,0,14.63,83.53,767.58,,
경남,함안,완숙토마토,1,52,2019-02-01,-2.19,1448,0,16.33,78.68,606.5,,
경남,함안,완숙토마토,1,52,2019-02-02,0.13,1401,0,18.48,76.15,641,,
경남,함안,완숙토마토,1,52,2019-02-03,6.1,288,0,16.46,90.46,698.04,,
경남,함안,완숙토마토,1,52,2019-02-04,3.71,1421,0,17.84,84.2,537.79,,
경남,함안,완숙토마토,1,52,2019-02-05,1.58,1356,0,18.12,76.54,553.83,,
경남,함안,완숙토마토,1,52,2019-02-06,5.25,1314,0,17.94,79.75,555.71,,
경남,함안,완숙토마토,1,52,2019-02-07,5.37,905,0,16.53,84.97,575.92,,
경남,함안,완숙토마토,1,52,2019-02-08,0.14,1343,0,16.71,80.96,606.92,,
경남,함안,완숙토마토,1,52,2019-02-09,0.08,1388,0,17.48,82.9,615.46,,
경남,함안,완숙토마토,1,52,2019-02-10,1.33,1001,0,16.82,81.93,531.5,,
경남,함안,완숙토마토,1,52,2019-02-11,0.32,1521,0,17.27,81.75,572.04,,
경남,함안,완숙토마토,1,52,2019-02-12,-0.58,1439,0,16.9,76.16,537.08,,
경남,함안,완숙토마토,1,52,2019-02-13,1.88,1448,0,17.5,82.63,566,,
경남,함안,완숙토마토,1,52,2019-02-14,1.4,1239,0,17.86,82.39,581.96,,
경남,함안,완숙토마토,1,52,2019-02-15,2.86,997,0,17.43,85.22,582.25,,
경남,함안,완숙토마토,1,52,2019-02-16,0.94,1478,0,17.07,82.09,530.35,,
경남,함안,완숙토마토,1,52,2019-02-17,-0.9,1637,0,16.92,80.38,518.08,,
경남,함안,완숙토마토,1,52,2019-02-18,0.86,666,0,16.3,84.46,515.58,,
경남,함안,완숙토마토,1,52,2019-02-19,2.57,283,0,16.54,89.68,605.58,,
경남,함안,완숙토마토,1,52,2019-02-20,3.22,1500,0,17.86,83.44,536.33,,
경남,함안,완숙토마토,1,52,2019-02-21,2.65,1579,0,17.94,79.09,503.83,,
경남,함안,완숙토마토,1,52,2019-02-22,3.5,1101,0,17.13,82.69,530.46,,
경남,함안,완숙토마토,1,52,2019-02-23,4.06,1559,0,17.19,78.78,520.17,,
경남,함안,완숙토마토,1,52,2019-02-24,5.13,1677,0,17.64,89.55,510.92,,
경남,함안,완숙토마토,1,52,2019-02-25,6.15,1634,0,17.79,81.36,519.13,,
경남,함안,완숙토마토,1,52,2019-02-26,5,1665,0,18.35,79,532.71,,
경남,함안,완숙토마토,1,52,2019-02-27,6.78,789,0,17.3,88.08,525.08,,
경남,함안,완숙토마토,1,52,2019-02-28,7.65,1425,0,18.6,86.02,551.79,,
경남,함안,완숙토마토,1,52,2019-03-01,5.72,1658,0,18.28,80.62,527.54,,
경남,함안,완숙토마토,1,52,2019-03-02,6.63,1306,0,17.38,82.36,541.79,,
경남,함안,완숙토마토,1,52,2019-03-03,9,967,0,18,86.5,555.38,,
경남,함안,완숙토마토,1,52,2019-03-04,9.75,1600,0,18.83,82.73,544.71,,
경남,함안,완숙토마토,1,52,2019-03-05,7.86,1182,0,18.19,84.11,535.46,,
경남,함안,완숙토마토,1,52,2019-03-06,8.7,919,0,18.01,87.9,539.38,,
경남,함안,완숙토마토,1,52,2019-03-07,6.5,1343,0,18.47,82.65,530.58,,
경남,함안,완숙토마토,1,52,2019-03-08,6.17,1873,0,18.76,76.48,531,,
경남,함안,완숙토마토,1,52,2019-03-09,7.58,1588,0,18.61,76.11,523.67,,
경남,함안,완숙토마토,1,52,2019-03-10,6.85,319,0,16.47,91.79,527.29,,
경남,함안,완숙토마토,1,52,2019-03-11,5.93,1481,0,18.28,83.72,495.46,,
경남,함안,완숙토마토,1,52,2019-03-12,7.51,1703,0,18.07,82.2,499,,
경남,함안,완숙토마토,1,52,2019-03-13,4.1,1791,0,17.01,81.03,476.96,,
경남,함안,완숙토마토,1,52,2019-03-14,5.12,2004,0,17.7,79.33,486,,
경남,함안,완숙토마토,1,52,2019-03-15,5.22,1297,0,17.16,86.68,507.58,,
경남,함안,완숙토마토,1,52,2019-03-16,5.54,1926,0,17.76,83.49,491,,
경남,함안,완숙토마토,1,52,2019-03-17,7.01,2076,0,17.73,81.55,505.88,,
경남,함안,완숙토마토,1,52,2019-03-18,7.14,1351,0,18.12,82.73,512.21,,
경남,함안,완숙토마토,1,52,2019-03-19,11.17,1837,0,19.56,78.84,489.25,,
경남,함안,완숙토마토,1,52,2019-03-20,9.96,714,0,17.75,85.59,519.5,,
경남,함안,완숙토마토,1,52,2019-03-21,14.38,1654,0,19.88,87.47,524.08,,
경남,함안,완숙토마토,1,52,2019-03-22,8.18,2110,0,19.1,82.84,486.13,,
경남,함안,완숙토마토,1,52,2019-03-23,5.48,1990,0,19.01,77.37,494.75,,
경남,함안,완숙토마토,1,52,2019-03-24,4.8,2250,0,19.03,73.9,489.58,,
경남,함안,완숙토마토,1,52,2019-03-25,5.75,1436,0,18.12,80.26,494.29,,
경남,함안,완숙토마토,1,52,2019-03-26,9.66,2093,0,19.36,80.8,503.83,,
경남,함안,완숙토마토,1,52,2019-03-27,12.76,2042,0,19.43,75.38,517.08,,
경남,함안,완숙토마토,1,52,2019-03-28,12.65,1789,0,19.99,80.17,516.21,,
경남,함안,완숙토마토,1,52,2019-03-29,12.64,1491,0,20.05,85.68,546.88,,
경남,함안,완숙토마토,1,52,2019-03-30,11.05,1640,0,19.39,81.38,485.96,,
경남,함안,완숙토마토,1,52,2019-03-31,5.89,2291,0,18.83,77.67,456.54,,
경남,함안,완숙토마토,1,52,2019-04-01,5.56,2085,0,18.78,76.99,485.29,,
경남,함안,완숙토마토,1,52,2019-04-02,7.35,2276,0,19.45,72.68,540.38,,
경남,함안,완숙토마토,1,52,2019-04-03,7.39,2334,0,19.38,73.85,506.92,,
경남,함안,완숙토마토,1,52,2019-04-04,9.01,2280,0,20.75,75.81,503.13,,
경남,함안,완숙토마토,1,52,2019-04-05,13.84,2090,0,20.69,78.16,515.08,,
경남,함안,완숙토마토,1,52,2019-04-06,12.66,2221,0,20.49,70.86,532.46,,
경남,함안,완숙토마토,1,52,2019-04-07,11.44,732,0,19.03,81.87,570.38,,
경남,함안,완숙토마토,1,52,2019-04-08,13.56,1996,0,20.77,79.75,569.71,,
경남,함안,완숙토마토,1,52,2019-04-09,9.47,1400,0,18.66,82.71,521.75,,
경남,함안,완숙토마토,1,52,2019-04-10,6.81,588,0,19.02,83.38,497.58,,
경남,함안,완숙토마토,1,52,2019-04-11,8.19,1373,0,19.33,83.95,512.08,,
경남,함안,완숙토마토,1,52,2019-04-12,10.62,2023,0,21.15,82.04,533.46,,
경남,함안,완숙토마토,1,52,2019-04-13,10.53,1573,0,19.4,80.6,524.54,,
경남,함안,완숙토마토,1,52,2019-04-14,11.62,905,0,18.87,86.62,531.79,,
경남,함안,완숙토마토,1,52,2019-04-15,10.73,2374,0,21.65,72.01,503.38,,
경남,함안,완숙토마토,1,52,2019-04-16,12.83,1985,0,21.26,74.87,500.46,,
경남,함안,완숙토마토,1,52,2019-04-17,15.67,1808,0,21.08,80.96,496.83,,
경남,함안,완숙토마토,1,52,2019-04-18,15.36,2359,0,21.32,76.33,501.96,,
경남,함안,완숙토마토,1,52,2019-04-19,12.49,423,0,17.5,90.86,510.04,,
경남,함안,완숙토마토,1,52,2019-04-20,12.94,1895,0,19.5,82.58,479.06,,
경남,함안,완숙토마토,1,52,2019-04-24,19.47,776,0,21.98,84.99,477.57,,
경남,함안,완숙토마토,1,52,2019-04-25,15.5,414,0,17.99,92.13,497.38,,
경남,함안,완숙토마토,1,52,2019-04-26,11.17,329,0,16.05,93.51,504.25,,
경남,함안,완숙토마토,1,52,2019-04-27,11.46,2127,0,18.23,76.42,468.13,,
경남,함안,완숙토마토,1,52,2019-04-28,11.45,1415,0,16.97,78.61,482.75,,
경남,함안,완숙토마토,1,52,2019-04-29,10.25,190,0,15.29,94.22,592.54,,
경남,함안,완숙토마토,1,52,2019-04-30,14.52,1087,0,18.34,87.2,553.21,,
경남,함안,완숙토마토,1,52,2019-05-01,15.01,1633,0,18.9,83.91,482.63,,
경남,함안,완숙토마토,1,52,2019-05-02,16.05,2482,0,19.95,70.8,467.96,,
경남,함안,완숙토마토,1,52,2019-05-03,16.08,2500,0,20.82,66.41,486.42,,
경남,함안,완숙토마토,1,52,2019-05-04,16.59,2202,0,20.72,69.25,489.96,,
경남,함안,완숙토마토,1,52,2019-05-05,18.67,2334,0,20.08,63.48,492.83,,
경남,함안,완숙토마토,1,52,2019-05-06,14.84,1986,0,19.32,73.14,505,,
경남,함안,완숙토마토,1,52,2019-05-07,13.45,2409,0,19.84,73.19,434.07,,
경남,함안,완숙토마토,1,52,2019-05-08,14.28,1978,0,19.22,65.73,502.67,,
경남,함안,완숙토마토,1,52,2019-05-09,16.94,2282,0,20.45,74.26,527.42,,
경남,함안,완숙토마토,1,52,2019-05-10,16.82,2332,0,20.66,66.52,518.33,,
경남,함안,완숙토마토,1,52,2019-05-11,18.13,2491,0,21.38,66.64,533.29,,
경남,함안,완숙토마토,1,52,2019-05-12,18.29,2447,0,21.02,65.45,522.67,,
경남,함안,완숙토마토,1,52,2019-05-13,17.16,2139,0,19.7,70.72,497.54,,
경남,함안,완숙토마토,1,52,2019-05-14,20.9,1942,0,22.5,78.6,454.08,,
경남,함안,완숙토마토,1,52,2019-05-15,20.28,1975,0,22.26,74.7,474.5,,
경남,함안,완숙토마토,1,52,2019-05-16,20.52,2269,0,21.96,71.55,505.54,,
경남,함안,완숙토마토,1,52,2019-05-17,19.88,1901,0,21.78,76.98,503.33,,
경남,함안,완숙토마토,1,52,2019-05-18,16.58,442,0,19.5,94.31,453.54,,
경남,함안,완숙토마토,1,52,2019-05-19,18.16,703,0,20.67,91.8,493.54,,
경남,함안,완숙토마토,1,52,2019-05-20,17.87,1310,0,20.45,84.18,452.04,,
경남,함안,완숙토마토,1,52,2019-05-21,15.29,2689,0,20.19,63.31,481.83,,
경남,함안,완숙토마토,1,52,2019-05-22,18.47,2673,0,21.8,63.8,502.71,,
경남,함안,완숙토마토,1,52,2019-05-23,20.51,2575,0,23.45,72.41,510.63,,
경남,함안,완숙토마토,1,52,2019-05-24,22.53,2477,0,22.93,73.97,517.21,,
경남,함안,완숙토마토,1,52,2019-05-25,23.67,1920,0,23.45,70.65,508.38,,
경남,함안,완숙토마토,1,52,2019-05-26,22.26,2316,0,23.2,67.69,519,,
경남,함안,완숙토마토,1,52,2019-05-27,20.25,384,0,21.73,91.26,454.54,,
경남,함안,완숙토마토,1,52,2019-05-28,17.45,2210,0,20.81,68.16,440.75,,
경남,함안,완숙토마토,1,52,2019-05-29,19.83,2685,0,22.59,70.07,477.46,,
경남,함안,완숙토마토,1,52,2019-05-30,21.04,2218,0,22.54,64.47,486.63,,
경남,함안,완숙토마토,1,52,2019-05-31,17.69,2114,0,21.54,76.7,476.29,,
경남,함안,완숙토마토,1,52,2019-06-01,19.03,2126,0,22.35,69.5,478.33,,
경남,함안,완숙토마토,1,52,2019-06-02,19.99,2249,0,23.1,74.05,493.08,,
